[SingleUserNotebookApp | WARNING] No nbgrader_config.py file found (rerun with --debug to see where nbgrader is looking)
[SingleUserNotebookApp | INFO] data100 proj1 (already downloaded)
[SingleUserNotebookApp | INFO] data100 proj2A (already downloaded)
[SingleUserNotebookApp | WARNING] No nbgrader_config.py file found. Rerun with DEBUG log level to see where nbgrader is looking.
[SingleUserNotebookApp | INFO] Submitted assignments:
[SingleUserNotebookApp | INFO] data100 xiongqiao disc00 2018-08-23 21:43:25.114815 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao hw0 2018-08-26 18:22:52.072984 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao hw0 2018-09-03 21:13:28.087532 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao hw1 2018-09-14 06:32:06.115646 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao hw2 2018-09-25 04:26:41.869896 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao hw3 2018-10-09 00:17:23.984905 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao hw4 2018-11-09 06:40:18.506380 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab01 2018-08-28 01:48:53.377265 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab02 2018-09-06 02:45:20.920000 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab03 2018-09-11 04:08:36.004398 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab04 2018-09-17 23:14:59.090675 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab05 2018-09-25 03:03:07.614506 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab06 2018-10-01 22:32:25.211050 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab07 2018-10-09 03:15:47.142828 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab09 2018-10-29 19:10:47.577121 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab10 2018-11-06 02:02:07.158710 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab10 2018-11-06 02:02:25.327740 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao proj1 2018-10-23 03:20:28.422713 UTC
[SingleUserNotebookApp | INFO] 200 GET /user/xiongqiao/courses?_=1542249651470 (xiongqiao@10.240.0.127) 140.88ms
[SingleUserNotebookApp | WARNING] No nbgrader_config.py file found. Rerun with DEBUG log level to see where nbgrader is looking.
[SingleUserNotebookApp | INFO] Released assignments:
[SingleUserNotebookApp | INFO] data100 hw0 (already downloaded)
[SingleUserNotebookApp | INFO] data100 hw1 (already downloaded)
[SingleUserNotebookApp | INFO] data100 hw2 (already downloaded)
[SingleUserNotebookApp | INFO] data100 hw3 (already downloaded)
[SingleUserNotebookApp | INFO] data100 hw4 (already downloaded)
[SingleUserNotebookApp | INFO] data100 hw5 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab01 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab02 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab03 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab04 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab05 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab06 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab07 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab09 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab10 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab11 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lec01 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lec02 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lec03 (already downloaded)
[SingleUserNotebookApp | INFO] data100 proj1 (already downloaded)
[SingleUserNotebookApp | INFO] data100 proj2A (already downloaded)
[SingleUserNotebookApp | WARNING] No nbgrader_config.py file found. Rerun with DEBUG log level to see where nbgrader is looking.
[SingleUserNotebookApp | INFO] Submitted assignments:
[SingleUserNotebookApp | INFO] data100 xiongqiao disc00 2018-08-23 21:43:25.114815 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao hw0 2018-08-26 18:22:52.072984 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao hw0 2018-09-03 21:13:28.087532 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao hw1 2018-09-14 06:32:06.115646 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao hw2 2018-09-25 04:26:41.869896 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao hw3 2018-10-09 00:17:23.984905 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao hw4 2018-11-09 06:40:18.506380 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab01 2018-08-28 01:48:53.377265 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab02 2018-09-06 02:45:20.920000 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab03 2018-09-11 04:08:36.004398 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab04 2018-09-17 23:14:59.090675 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab05 2018-09-25 03:03:07.614506 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab06 2018-10-01 22:32:25.211050 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab07 2018-10-09 03:15:47.142828 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab09 2018-10-29 19:10:47.577121 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab10 2018-11-06 02:02:07.158710 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab10 2018-11-06 02:02:25.327740 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao proj1 2018-10-23 03:20:28.422713 UTC
[SingleUserNotebookApp | INFO] 200 GET /user/xiongqiao/assignments?course_id=data100&_=1542249651471 (xiongqiao@10.240.0.127) 32.58ms
[SingleUserNotebookApp | WARNING] No nbgrader_config.py file found. Rerun with DEBUG log level to see where nbgrader is looking.
[SingleUserNotebookApp | INFO] Source: /home/jovyan/lab11
[SingleUserNotebookApp | INFO] Destination: /srv/nbgrader/exchange/data100/inbound/xiongqiao+lab11+2018-11-15 04:05:11.618156 UTC
[SingleUserNotebookApp | WARNING] Possible missing notebooks and/or extra notebooks submitted for assignment lab11:
    Expected:
    	lab11.ipynb: FOUND
    Submitted:
    	.ipynb_checkpoints/lab11-checkpoint.ipynb: EXTRA
    	lab11.ipynb: OK
[SingleUserNotebookApp | INFO] Submitted as: data100 lab11 2018-11-15 04:05:11.618156 UTC
[SingleUserNotebookApp | WARNING] No nbgrader_config.py file found. Rerun with DEBUG log level to see where nbgrader is looking.
[SingleUserNotebookApp | INFO] Released assignments:
[SingleUserNotebookApp | INFO] data100 hw0 (already downloaded)
[SingleUserNotebookApp | INFO] data100 hw1 (already downloaded)
[SingleUserNotebookApp | INFO] data100 hw2 (already downloaded)
[SingleUserNotebookApp | INFO] data100 hw3 (already downloaded)
[SingleUserNotebookApp | INFO] data100 hw4 (already downloaded)
[SingleUserNotebookApp | INFO] data100 hw5 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab01 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab02 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab03 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab04 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab05 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab06 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab07 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab09 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab10 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab11 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lec01 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lec02 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lec03 (already downloaded)
[SingleUserNotebookApp | INFO] data100 proj1 (already downloaded)
[SingleUserNotebookApp | INFO] data100 proj2A (already downloaded)
[SingleUserNotebookApp | WARNING] No nbgrader_config.py file found. Rerun with DEBUG log level to see where nbgrader is looking.
[SingleUserNotebookApp | INFO] Submitted assignments:
[SingleUserNotebookApp | INFO] data100 xiongqiao disc00 2018-08-23 21:43:25.114815 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao hw0 2018-08-26 18:22:52.072984 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao hw0 2018-09-03 21:13:28.087532 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao hw1 2018-09-14 06:32:06.115646 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao hw2 2018-09-25 04:26:41.869896 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao hw3 2018-10-09 00:17:23.984905 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao hw4 2018-11-09 06:40:18.506380 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab01 2018-08-28 01:48:53.377265 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab02 2018-09-06 02:45:20.920000 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab03 2018-09-11 04:08:36.004398 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab04 2018-09-17 23:14:59.090675 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab05 2018-09-25 03:03:07.614506 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab06 2018-10-01 22:32:25.211050 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab07 2018-10-09 03:15:47.142828 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab09 2018-10-29 19:10:47.577121 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab10 2018-11-06 02:02:07.158710 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab10 2018-11-06 02:02:25.327740 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab11 2018-11-15 04:05:11.618156 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao proj1 2018-10-23 03:20:28.422713 UTC
[SingleUserNotebookApp | INFO] 200 POST /user/xiongqiao/assignments/submit (xiongqiao@10.240.0.127) 129.06ms
[SingleUserNotebookApp | INFO] 200 GET /user/xiongqiao/api/sessions?_=1542249651472 (xiongqiao@10.240.0.127) 1.45ms
[SingleUserNotebookApp | INFO] 200 GET /user/xiongqiao/api/terminals?_=1542249651473 (xiongqiao@10.240.0.127) 0.89ms
[SingleUserNotebookApp | INFO] 200 GET /user/xiongqiao/api/contents/lab11?type=directory&_=1542249651474 (xiongqiao@10.240.0.127) 2.58ms
[SingleUserNotebookApp | INFO] 200 GET /user/xiongqiao/api/config/notebook?_=1542254728336 (xiongqiao@10.240.0.127) 3.24ms
[SingleUserNotebookApp | INFO] 200 GET /user/xiongqiao/api/config/common?_=1542254728337 (xiongqiao@10.240.0.127) 3.21ms
[SingleUserNotebookApp | INFO] 200 GET /user/xiongqiao/api/contents/lab11/lab11.ipynb?type=notebook&_=1542254728338 (xiongqiao@10.240.0.127) 49.08ms
[SingleUserNotebookApp | INFO] 201 POST /user/xiongqiao/api/sessions (xiongqiao@10.240.0.127) 1.80ms
[SingleUserNotebookApp | INFO] 200 GET /user/xiongqiao/api/contents/lab11/lab11.ipynb/checkpoints?_=1542254728339 (xiongqiao@10.240.0.127) 2.70ms
[SingleUserNotebookApp | INFO] Adapting to protocol v5.1 for kernel 7653f96d-7835-4d77-8194-eb6038eece8d
[SingleUserNotebookApp | INFO] 101 GET /user/xiongqiao/api/kernels/7653f96d-7835-4d77-8194-eb6038eece8d/channels?session_id=c020a20c11ec4441874429b52a44d4bc (xiongqiao@10.240.2.49) 3.19ms
[SingleUserNotebookApp | INFO] 200 GET /user/xiongqiao/nbconvert/html/lab11/lab11.ipynb?download=false (xiongqiao@10.240.0.127) 435.35ms
[SingleUserNotebookApp | WARNING] 404 GET /user/xiongqiao/nbconvert/html/lab11/custom.css (10.240.0.127): No such file or directory: lab11/custom.css
[SingleUserNotebookApp | WARNING] 404 GET /user/xiongqiao/nbconvert/html/lab11/custom.css (xiongqiao@10.240.0.127) 21.16ms
[SingleUserNotebookApp | WARNING] 404 GET /user/xiongqiao/nbconvert/html/lab11/custom.css (10.240.0.127): No such file or directory: lab11/custom.css
[SingleUserNotebookApp | WARNING] 404 GET /user/xiongqiao/nbconvert/html/lab11/custom.css (xiongqiao@10.240.0.127) 15.81ms
[SingleUserNotebookApp | INFO] Starting buffering for 7653f96d-7835-4d77-8194-eb6038eece8d:c020a20c11ec4441874429b52a44d4bc
[SingleUserNotebookApp | INFO] 200 GET /user/xiongqiao/api/sessions?_=1542249651475 (xiongqiao@10.240.0.127) 1.61ms
[SingleUserNotebookApp | INFO] 200 GET /user/xiongqiao/api/terminals?_=1542249651476 (xiongqiao@10.240.0.127) 1.48ms
[SingleUserNotebookApp | INFO] 200 GET /user/xiongqiao/api/contents/lab11?type=directory&_=1542249651477 (xiongqiao@10.240.0.127) 2.26ms
[SingleUserNotebookApp | WARNING] No nbgrader_config.py file found. Rerun with DEBUG log level to see where nbgrader is looking.
[SingleUserNotebookApp | INFO] Released assignments:
[SingleUserNotebookApp | INFO] data100 hw0 (already downloaded)
[SingleUserNotebookApp | INFO] data100 hw1 (already downloaded)
[SingleUserNotebookApp | INFO] data100 hw2 (already downloaded)
[SingleUserNotebookApp | INFO] data100 hw3 (already downloaded)
[SingleUserNotebookApp | INFO] data100 hw4 (already downloaded)
[SingleUserNotebookApp | INFO] data100 hw5 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab01 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab02 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab03 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab04 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab05 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab06 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab07 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab09 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab10 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab11 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lec01 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lec02 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lec03 (already downloaded)
[SingleUserNotebookApp | INFO] data100 proj1 (already downloaded)
[SingleUserNotebookApp | INFO] data100 proj2A (already downloaded)
[SingleUserNotebookApp | WARNING] No nbgrader_config.py file found. Rerun with DEBUG log level to see where nbgrader is looking.
[SingleUserNotebookApp | INFO] Submitted assignments:
[SingleUserNotebookApp | INFO] data100 xiongqiao disc00 2018-08-23 21:43:25.114815 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao hw0 2018-08-26 18:22:52.072984 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao hw0 2018-09-03 21:13:28.087532 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao hw1 2018-09-14 06:32:06.115646 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao hw2 2018-09-25 04:26:41.869896 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao hw3 2018-10-09 00:17:23.984905 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao hw4 2018-11-09 06:40:18.506380 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab01 2018-08-28 01:48:53.377265 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab02 2018-09-06 02:45:20.920000 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab03 2018-09-11 04:08:36.004398 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab04 2018-09-17 23:14:59.090675 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab05 2018-09-25 03:03:07.614506 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab06 2018-10-01 22:32:25.211050 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab07 2018-10-09 03:15:47.142828 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab09 2018-10-29 19:10:47.577121 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab10 2018-11-06 02:02:07.158710 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab10 2018-11-06 02:02:25.327740 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab11 2018-11-15 04:05:11.618156 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao proj1 2018-10-23 03:20:28.422713 UTC
[SingleUserNotebookApp | INFO] 200 GET /user/xiongqiao/courses?_=1542249651478 (xiongqiao@10.240.0.127) 31.37ms
[SingleUserNotebookApp | WARNING] No nbgrader_config.py file found. Rerun with DEBUG log level to see where nbgrader is looking.
[SingleUserNotebookApp | INFO] Released assignments:
[SingleUserNotebookApp | INFO] data100 hw0 (already downloaded)
[SingleUserNotebookApp | INFO] data100 hw1 (already downloaded)
[SingleUserNotebookApp | INFO] data100 hw2 (already downloaded)
[SingleUserNotebookApp | INFO] data100 hw3 (already downloaded)
[SingleUserNotebookApp | INFO] data100 hw4 (already downloaded)
[SingleUserNotebookApp | INFO] data100 hw5 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab01 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab02 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab03 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab04 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab05 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab06 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab07 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab09 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab10 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lab11 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lec01 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lec02 (already downloaded)
[SingleUserNotebookApp | INFO] data100 lec03 (already downloaded)
[SingleUserNotebookApp | INFO] data100 proj1 (already downloaded)
[SingleUserNotebookApp | INFO] data100 proj2A (already downloaded)
[SingleUserNotebookApp | WARNING] No nbgrader_config.py file found. Rerun with DEBUG log level to see where nbgrader is looking.
[SingleUserNotebookApp | INFO] Submitted assignments:
[SingleUserNotebookApp | INFO] data100 xiongqiao disc00 2018-08-23 21:43:25.114815 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao hw0 2018-08-26 18:22:52.072984 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao hw0 2018-09-03 21:13:28.087532 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao hw1 2018-09-14 06:32:06.115646 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao hw2 2018-09-25 04:26:41.869896 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao hw3 2018-10-09 00:17:23.984905 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao hw4 2018-11-09 06:40:18.506380 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab01 2018-08-28 01:48:53.377265 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab02 2018-09-06 02:45:20.920000 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab03 2018-09-11 04:08:36.004398 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab04 2018-09-17 23:14:59.090675 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab05 2018-09-25 03:03:07.614506 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab06 2018-10-01 22:32:25.211050 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab07 2018-10-09 03:15:47.142828 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab09 2018-10-29 19:10:47.577121 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab10 2018-11-06 02:02:07.158710 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab10 2018-11-06 02:02:25.327740 UTC
[SingleUserNotebookApp | INFO] data100 xiongqiao lab11 2018-11-15 04:05:11.618156 UTC
